B01003_001E,NAME,GEOID,state,county
7273,"Wolfe County, Kentucky",05000US21237,21,237
25151,"Woodford County, Kentucky",05000US21239,21,239
62031,"Acadia Parish, Louisiana",05000US22001,22,001
25691,"Allen Parish, Louisiana",05000US22003,22,003
112308,"Ascension Parish, Louisiana",05000US22005,22,005
23170,"Assumption Parish, Louisiana",05000US22007,22,007
41604,"Avoyelles Parish, Louisiana",05000US22009,22,009
36109,"Beauregard Parish, Louisiana",05000US22011,22,011
14122,"Bienville Parish, Louisiana",05000US22013,22,013
121918,"Bossier Parish, Louisiana",05000US22015,22,015
255529,"Caddo Parish, Louisiana",05000US22017,22,017
194943,"Calcasieu Parish, Louisiana",05000US22019,22,019
10008,"Caldwell Parish, Louisiana",05000US22021,22,021
6713,"Cameron Parish, Louisiana",05000US22023,22,023
10273,"Catahoula Parish, Louisiana",05000US22025,22,025
16817,"Claiborne Parish, Louisiana",05000US22027,22,027
20609,"Concordia Parish, Louisiana",05000US22029,22,029
26968,"De Soto Parish, Louisiana",05000US22031,22,031
443598,"East Baton Rouge Parish, Louisiana",05000US22033,22,033
7602,"East Carroll Parish, Louisiana",05000US22035,22,035
19964,"East Feliciana Parish, Louisiana",05000US22037,22,037
33778,"Evangeline Parish, Louisiana",05000US22039,22,039
20645,"Franklin Parish, Louisiana",05000US22041,22,041
22363,"Grant Parish, Louisiana",05000US22043,22,043
73735,"Iberia Parish, Louisiana",05000US22045,22,045
33375,"Iberville Parish, Louisiana",05000US22047,22,047
16199,"Jackson Parish, Louisiana",05000US22049,22,049
434528,"Jefferson Parish, Louisiana",05000US22051,22,051
31492,"Jefferson Davis Parish, Louisiana",05000US22053,22,053
228084,"Lafayette Parish, Louisiana",05000US22055,22,055
97235,"Lafourche Parish, Louisiana",05000US22057,22,057
14874,"LaSalle Parish, Louisiana",05000US22059,22,059
47243,"Lincoln Parish, Louisiana",05000US22061,22,061
132160,"Livingston Parish, Louisiana",05000US22063,22,063
12008,"Madison Parish, Louisiana",05000US22065,22,065
27319,"Morehouse Parish, Louisiana",05000US22067,22,067
39359,"Natchitoches Parish, Louisiana",05000US22069,22,069
368471,"Orleans Parish, Louisiana",05000US22071,22,071
155285,"Ouachita Parish, Louisiana",05000US22073,22,073
23545,"Plaquemines Parish, Louisiana",05000US22075,22,075
22631,"Pointe Coupee Parish, Louisiana",05000US22077,22,077
132199,"Rapides Parish, Louisiana",05000US22079,22,079
8937,"Red River Parish, Louisiana",05000US22081,22,081
20845,"Richland Parish, Louisiana",05000US22083,22,083
24286,"Sabine Parish, Louisiana",05000US22085,22,085
41114,"St. Bernard Parish, Louisiana",05000US22087,22,087
52616,"St. Charles Parish, Louisiana",05000US22089,22,089
10937,"St. Helena Parish, Louisiana",05000US22091,22,091
21782,"St. James Parish, Louisiana",05000US22093,22,093
44570,"St. John the Baptist Parish, Louisiana",05000US22095,22,095
83518,"St. Landry Parish, Louisiana",05000US22097,22,097
52823,"St. Martin Parish, Louisiana",05000US22099,22,099
53784,"St. Mary Parish, Louisiana",05000US22101,22,101
239814,"St. Tammany Parish, Louisiana",05000US22103,22,103
124125,"Tangipahoa Parish, Louisiana",05000US22105,22,105
5008,"Tensas Parish, Louisiana",05000US22107,22,107
112167,"Terrebonne Parish, Louisiana",05000US22109,22,109
22623,"Union Parish, Louisiana",05000US22111,22,111
58784,"Vermilion Parish, Louisiana",05000US22113,22,113
52844,"Vernon Parish, Louisiana",05000US22115,22,115
46723,"Washington Parish, Louisiana",05000US22117,22,117
40890,"Webster Parish, Louisiana",05000US22119,22,119
24347,"West Baton Rouge Parish, Louisiana",05000US22121,22,121
11522,"West Carroll Parish, Louisiana",05000US22123,22,123
15485,"West Feliciana Parish, Louisiana",05000US22125,22,125
15000,"Winn Parish, Louisiana",05000US22127,22,127
107470,"Androscoggin County, Maine",05000US23001,23,001
70653,"Aroostook County, Maine",05000US23003,23,003
284351,"Cumberland County, Maine",05000US23005,23,005
30569,"Franklin County, Maine",05000US23007,23,007
54581,"Hancock County, Maine",05000US23009,23,009
121507,"Kennebec County, Maine",05000US23011,23,011
39653,"Knox County, Maine",05000US23013,23,013
34237,"Lincoln County, Maine",05000US23015,23,015
57517,"Oxford County, Maine",05000US23017,23,017
153627,"Penobscot County, Maine",05000US23019,23,019
17271,"Piscataquis County, Maine",05000US23021,23,021
35102,"Sagadahoc County, Maine",05000US23023,23,023
51762,"Somerset County, Maine",05000US23025,23,025
38904,"Waldo County, Maine",05000US23027,23,027
32397,"Washington County, Maine",05000US23029,23,029
198934,"York County, Maine",05000US23031,23,031
73976,"Allegany County, Maryland",05000US24001,24,001
550269,"Anne Arundel County, Maryland",05000US24003,24,003
817720,"Baltimore County, Maryland",05000US24005,24,005
89793,"Calvert County, Maryland",05000US24009,24,009
32759,"Caroline County, Maryland",05000US24011,24,011
167399,"Carroll County, Maryland",05000US24013,24,013
101803,"Cecil County, Maryland",05000US24015,24,015
150960,"Charles County, Maryland",05000US24017,24,017
32614,"Dorchester County, Maryland",05000US24019,24,019
239253,"Frederick County, Maryland",05000US24021,24,021
29945,"Garrett County, Maryland",05000US24023,24,023
248029,"Harford County, Maryland",05000US24025,24,025
299269,"Howard County, Maryland",05000US24027,24,027
20016,"Kent County, Maryland",05000US24029,24,029
1005087,"Montgomery County, Maryland",05000US24031,24,031
884764,"Prince George's County, Maryland",05000US24033,24,033
48439,"Queen Anne's County, Maryland",05000US24035,24,035
108472,"St. Mary's County, Maryland",05000US24037,24,037
26197,"Somerset County, Maryland",05000US24039,24,039
37894,"Talbot County, Maryland",05000US24041,24,041
148913,"Washington County, Maryland",05000US24043,24,043
100376,"Wicomico County, Maryland",05000US24045,24,045
51558,"Worcester County, Maryland",05000US24047,24,047
622271,"Baltimore city, Maryland",05000US24510,24,510
215167,"Barnstable County, Massachusetts",05000US25001,25,001
130064,"Berkshire County, Massachusetts",05000US25003,25,003
551065,"Bristol County, Massachusetts",05000US25005,25,005
16915,"Dukes County, Massachusetts",05000US25007,25,007
757395,"Essex County, Massachusetts",05000US25009,25,009
71300,"Franklin County, Massachusetts",05000US25011,25,011
466447,"Hampden County, Massachusetts",05000US25013,25,013
160328,"Hampshire County, Massachusetts",05000US25015,25,015
1539832,"Middlesex County, Massachusetts",05000US25017,25,017
10414,"Nantucket County, Massachusetts",05000US25019,25,019
682860,"Norfolk County, Massachusetts",05000US25021,25,021
500772,"Plymouth County, Massachusetts",05000US25023,25,023
747928,"Suffolk County, Massachusetts",05000US25025,25,025
806804,"Worcester County, Massachusetts",05000US25027,25,027
10657,"Alcona County, Michigan",05000US26001,26,001
9516,"Alger County, Michigan",05000US26003,26,003
112266,"Allegan County, Michigan",05000US26005,26,005
29242,"Alpena County, Michigan",05000US26007,26,007
23368,"Antrim County, Michigan",05000US26009,26,009
15564,"Arenac County, Michigan",05000US26011,26,011
8740,"Baraga County, Michigan",05000US26013,26,013
59107,"Barry County, Michigan",05000US26015,26,015
107074,"Bay County, Michigan",05000US26017,26,017
17450,"Benzie County, Michigan",05000US26019,26,019
155992,"Berrien County, Michigan",05000US26021,26,021
43965,"Branch County, Michigan",05000US26023,26,023
135150,"Calhoun County, Michigan",05000US26025,26,025
52001,"Cass County, Michigan",05000US26027,26,027
26038,"Charlevoix County, Michigan",05000US26029,26,029
25821,"Cheboygan County, Michigan",05000US26031,26,031
38698,"Chippewa County, Michigan",05000US26033,26,033
30786,"Clare County, Michigan",05000US26035,26,035
76479,"Clinton County, Michigan",05000US26037,26,037
13941,"Crawford County, Michigan",05000US26039,26,039
36841,"Delta County, Michigan",05000US26041,26,041
26097,"Dickinson County, Michigan",05000US26043,26,043
108081,"Eaton County, Michigan",05000US26045,26,045
32922,"Emmet County, Michigan",05000US26047,26,047
418654,"Genesee County, Michigan",05000US26049,26,049
25599,"Gladwin County, Michigan",05000US26051,26,051
16042,"Gogebic County, Michigan",05000US26053,26,053
88981,"Grand Traverse County, Michigan",05000US26055,26,055
42057,"Gratiot County, Michigan",05000US26057,26,057
46282,"Hillsdale County, Michigan",05000US26059,26,059
36739,"Houghton County, Michigan",05000US26061,26,061
32525,"Huron County, Michigan",05000US26063,26,063
282562,"Ingham County, Michigan",05000US26065,26,065
63976,"Ionia County, Michigan",05000US26067,26,067
25504,"Iosco County, Michigan",05000US26069,26,069
11615,"Iron County, Michigan",05000US26071,26,071
70506,"Isabella County, Michigan",05000US26073,26,073
159927,"Jackson County, Michigan",05000US26075,26,075
254870,"Kalamazoo County, Michigan",05000US26077,26,077
17204,"Kalkaska County, Michigan",05000US26079,26,079
615381,"Kent County, Michigan",05000US26081,26,081
2197,"Keweenaw County, Michigan",05000US26083,26,083
11431,"Lake County, Michigan",05000US26085,26,085
88155,"Lapeer County, Michigan",05000US26087,26,087
21739,"Leelanau County, Michigan",05000US26089,26,089
99257,"Lenawee County, Michigan",05000US26091,26,091
183264,"Livingston County, Michigan",05000US26093,26,093
6512,"Luce County, Michigan",05000US26095,26,095
11080,"Mackinac County, Michigan",05000US26097,26,097
849344,"Macomb County, Michigan",05000US26099,26,099
24545,"Manistee County, Michigan",05000US26101,26,101
67535,"Marquette County, Michigan",05000US26103,26,103
28705,"Mason County, Michigan",05000US26105,26,105
43226,"Mecosta County, Michigan",05000US26107,26,107
23838,"Menominee County, Michigan",05000US26109,26,109
83620,"Midland County, Michigan",05000US26111,26,111
14986,"Missaukee County, Michigan",05000US26113,26,113
150851,"Monroe County, Michigan",05000US26115,26,115
63046,"Montcalm County, Michigan",05000US26117,26,117
9506,"Montmorency County, Michigan",05000US26119,26,119
171328,"Muskegon County, Michigan",05000US26121,26,121
48126,"Newaygo County, Michigan",05000US26123,26,123
1220798,"Oakland County, Michigan",05000US26125,26,125
26325,"Oceana County, Michigan",05000US26127,26,127
21373,"Ogemaw County, Michigan",05000US26129,26,129
6448,"Ontonagon County, Michigan",05000US26131,26,131
23327,"Osceola County, Michigan",05000US26133,26,133
8525,"Oscoda County, Michigan",05000US26135,26,135
24126,"Otsego County, Michigan",05000US26137,26,137
269795,"Ottawa County, Michigan",05000US26139,26,139
13128,"Presque Isle County, Michigan",05000US26141,26,141
24141,"Roscommon County, Michigan",05000US26143,26,143
197727,"Saginaw County, Michigan",05000US26145,26,145
161008,"St. Clair County, Michigan",05000US26147,26,147
60998,"St. Joseph County, Michigan",05000US26149,26,149
42301,"Sanilac County, Michigan",05000US26151,26,151
8345,"Schoolcraft County, Michigan",05000US26153,26,153
69553,"Shiawassee County, Michigan",05000US26155,26,155
54795,"Tuscola County, Michigan",05000US26157,26,157
75569,"Van Buren County, Michigan",05000US26159,26,159
351454,"Washtenaw County, Michigan",05000US26161,26,161
1790078,"Wayne County, Michigan",05000US26163,26,163
32699,"Wexford County, Michigan",05000US26165,26,165
15964,"Aitkin County, Minnesota",05000US27001,27,001
336316,"Anoka County, Minnesota",05000US27003,27,003
32971,"Becker County, Minnesota",05000US27005,27,005
45236,"Beltrami County, Minnesota",05000US27007,27,007
38980,"Benton County, Minnesota",05000US27009,27,009
5180,"Big Stone County, Minnesota",05000US27011,27,011
64720,"Blue Earth County, Minnesota",05000US27013,27,013
25513,"Brown County, Minnesota",05000US27015,27,015
35430,"Carlton County, Minnesota",05000US27017,27,017
94212,"Carver County, Minnesota",05000US27019,27,019
28499,"Cass County, Minnesota",05000US27021,27,021
12235,"Chippewa County, Minnesota",05000US27023,27,023
53798,"Chisago County, Minnesota",05000US27025,27,025
60249,"Clay County, Minnesota",05000US27027,27,027
8735,"Clearwater County, Minnesota",05000US27029,27,029
5197,"Cook County, Minnesota",05000US27031,27,031
11676,"Cottonwood County, Minnesota",05000US27033,27,033
62900,"Crow Wing County, Minnesota",05000US27035,27,035
405521,"Dakota County, Minnesota",05000US27037,27,037
20246,"Dodge County, Minnesota",05000US27039,27,039
36413,"Douglas County, Minnesota",05000US27041,27,041
14337,"Faribault County, Minnesota",05000US27043,27,043
20842,"Fillmore County, Minnesota",05000US27045,27,045
31034,"Freeborn County, Minnesota",05000US27047,27,047
46336,"Goodhue County, Minnesota",05000US27049,27,049
5977,"Grant County, Minnesota",05000US27051,27,051
1184091,"Hennepin County, Minnesota",05000US27053,27,053
18859,"Houston County, Minnesota",05000US27055,27,055
20518,"Hubbard County, Minnesota",05000US27057,27,057
38190,"Isanti County, Minnesota",05000US27059,27,059
45303,"Itasca County, Minnesota",05000US27061,27,061
10260,"Jackson County, Minnesota",05000US27063,27,063
16084,"Kanabec County, Minnesota",05000US27065,27,065
42316,"Kandiyohi County, Minnesota",05000US27067,27,067
4501,"Kittson County, Minnesota",05000US27069,27,069
13138,"Koochiching County, Minnesota",05000US27071,27,071
7096,"Lac qui Parle County, Minnesota",05000US27073,27,073
10791,"Lake County, Minnesota",05000US27075,27,075
3976,"Lake of the Woods County, Minnesota",05000US27077,27,077
27717,"Le Sueur County, Minnesota",05000US27079,27,079
5821,"Lincoln County, Minnesota",05000US27081,27,081
25724,"Lyon County, Minnesota",05000US27083,27,083
36172,"McLeod County, Minnesota",05000US27085,27,085
5486,"Mahnomen County, Minnesota",05000US27087,27,087
9447,"Marshall County, Minnesota",05000US27089,27,089
20515,"Martin County, Minnesota",05000US27091,27,091
23147,"Meeker County, Minnesota",05000US27093,27,093
25891,"Mille Lacs County, Minnesota",05000US27095,27,095
33054,"Morrison County, Minnesota",05000US27097,27,097
39312,"Mower County, Minnesota",05000US27099,27,099
8586,"Murray County, Minnesota",05000US27101,27,101
32923,"Nicollet County, Minnesota",05000US27103,27,103
21589,"Nobles County, Minnesota",05000US27105,27,105
6725,"Norman County, Minnesota",05000US27107,27,107
147431,"Olmsted County, Minnesota",05000US27109,27,109
57417,"Otter Tail County, Minnesota",05000US27111,27,111
14041,"Pennington County, Minnesota",05000US27113,27,113
29347,"Pine County, Minnesota",05000US27115,27,115
9407,"Pipestone County, Minnesota",05000US27117,27,117
31630,"Polk County, Minnesota",05000US27119,27,119
10946,"Pope County, Minnesota",05000US27121,27,121
521265,"Ramsey County, Minnesota",05000US27123,27,123
4071,"Red Lake County, Minnesota",05000US27125,27,125
15834,"Redwood County, Minnesota",05000US27127,27,127
15326,"Renville County, Minnesota",05000US27129,27,129
64829,"Rice County, Minnesota",05000US27131,27,131
9587,"Rock County, Minnesota",05000US27133,27,133
15545,"Roseau County, Minnesota",05000US27135,27,135
200563,"St. Louis County, Minnesota",05000US27137,27,137
135129,"Scott County, Minnesota",05000US27139,27,139
89770,"Sherburne County, Minnesota",05000US27141,27,141
15096,"Sibley County, Minnesota",05000US27143,27,143
151728,"Stearns County, Minnesota",05000US27145,27,145
36472,"Steele County, Minnesota",05000US27147,27,147
9748,"Stevens County, Minnesota",05000US27149,27,149
9602,"Swift County, Minnesota",05000US27151,27,151
24588,"Todd County, Minnesota",05000US27153,27,153
3455,"Traverse County, Minnesota",05000US27155,27,155
21485,"Wabasha County, Minnesota",05000US27157,27,157
13754,"Wadena County, Minnesota",05000US27159,27,159
19127,"Waseca County, Minnesota",05000US27161,27,161
244103,"Washington County, Minnesota",05000US27163,27,163
11151,"Watonwan County, Minnesota",05000US27165,27,165
6561,"Wilkin County, Minnesota",05000US27167,27,167
51285,"Winona County, Minnesota",05000US27169,27,169
127386,"Wright County, Minnesota",05000US27171,27,171
10233,"Yellow Medicine County, Minnesota",05000US27173,27,173
32189,"Adams County, Mississippi",05000US28001,28,001
37279,"Alcorn County, Mississippi",05000US28003,28,003
12957,"Amite County, Mississippi",05000US28005,28,005
19303,"Attala County, Mississippi",05000US28007,28,007
8573,"Benton County, Mississippi",05000US28009,28,009
33961,"Bolivar County, Mississippi",05000US28011,28,011
14841,"Calhoun County, Mississippi",05000US28013,28,013
10418,"Carroll County, Mississippi",05000US28015,28,015
17376,"Chickasaw County, Mississippi",05000US28017,28,017
8399,"Choctaw County, Mississippi",05000US28019,28,019
9396,"Claiborne County, Mississippi",05000US28021,28,021
16509,"Clarke County, Mississippi",05000US28023,28,023
20414,"Clay County, Mississippi",05000US28025,28,025
25527,"Coahoma County, Mississippi",05000US28027,28,027
29028,"Copiah County, Mississippi",05000US28029,28,029
19495,"Covington County, Mississippi",05000US28031,28,031
166266,"DeSoto County, Mississippi",05000US28033,28,033
76159,"Forrest County, Mississippi",05000US28035,28,035
7944,"Franklin County, Mississippi",05000US28037,28,037
22960,"George County, Mississippi",05000US28039,28,039
14308,"Greene County, Mississippi",05000US28041,28,041
21660,"Grenada County, Mississippi",05000US28043,28,043
45136,"Hancock County, Mississippi",05000US28045,28,045
193642,"Harrison County, Mississippi",05000US28047,28,047
246364,"Hinds County, Mississippi",05000US28049,28,049
18965,"Holmes County, Mississippi",05000US28051,28,051
9106,"Humphreys County, Mississippi",05000US28053,28,053
1279,"Issaquena County, Mississippi",05000US28055,28,055
23415,"Itawamba County, Mississippi",05000US28057,28,057
140194,"Jackson County, Mississippi",05000US28059,28,059
16687,"Jasper County, Mississippi",05000US28061,28,061
7634,"Jefferson County, Mississippi",05000US28063,28,063
12100,"Jefferson Davis County, Mississippi",05000US28065,28,065
68273,"Jones County, Mississippi",05000US28067,28,067
10310,"Kemper County, Mississippi",05000US28069,28,069
50256,"Lafayette County, Mississippi",05000US28071,28,071
58038,"Lamar County, Mississippi",05000US28073,28,073
80261,"Lauderdale County, Mississippi",05000US28075,28,075
12636,"Lawrence County, Mississippi",05000US28077,28,077
23368,"Leake County, Mississippi",05000US28079,28,079
84588,"Lee County, Mississippi",05000US28081,28,081
31772,"Leflore County, Mississippi",05000US28083,28,083
34824,"Lincoln County, Mississippi",05000US28085,28,085
59736,"Lowndes County, Mississippi",05000US28087,28,087
98622,"Madison County, Mississippi",05000US28089,28,089
26449,"Marion County, Mississippi",05000US28091,28,091
36636,"Marshall County, Mississippi",05000US28093,28,093
36383,"Monroe County, Mississippi",05000US28095,28,095
10634,"Montgomery County, Mississippi",05000US28097,28,097
29596,"Neshoba County, Mississippi",05000US28099,28,099
21671,"Newton County, Mississippi",05000US28101,28,101
11240,"Noxubee County, Mississippi",05000US28103,28,103
48639,"Oktibbeha County, Mississippi",05000US28105,28,105
34507,"Panola County, Mississippi",05000US28107,28,107
55293,"Pearl River County, Mississippi",05000US28109,28,109
12173,"Perry County, Mississippi",05000US28111,28,111
40209,"Pike County, Mississippi",05000US28113,28,113
30374,"Pontotoc County, Mississippi",05000US28115,28,115
25338,"Prentiss County, Mississippi",05000US28117,28,117
7902,"Quitman County, Mississippi",05000US28119,28,119
145483,"Rankin County, Mississippi",05000US28121,28,121
28312,"Scott County, Mississippi",05000US28123,28,123
4898,"Sharkey County, Mississippi",05000US28125,28,125
27425,"Simpson County, Mississippi",05000US28127,28,127
16344,"Smith County, Mississippi",05000US28129,28,129
17941,"Stone County, Mississippi",05000US28131,28,131
28314,"Sunflower County, Mississippi",05000US28133,28,133
15124,"Tallahatchie County, Mississippi",05000US28135,28,135
28557,"Tate County, Mississippi",05000US28137,28,137
22069,"Tippah County, Mississippi",05000US28139,28,139
19532,"Tishomingo County, Mississippi",05000US28141,28,141
10583,"Tunica County, Mississippi",05000US28143,28,143
27536,"Union County, Mississippi",05000US28145,28,145
15126,"Walthall County, Mississippi",05000US28147,28,147
48291,"Warren County, Mississippi",05000US28149,28,149
50038,"Washington County, Mississippi",05000US28151,28,151
20611,"Wayne County, Mississippi",05000US28153,28,153
10077,"Webster County, Mississippi",05000US28155,28,155
9481,"Wilkinson County, Mississippi",05000US28157,28,157
18882,"Winston County, Mississippi",05000US28159,28,159
12433,"Yalobusha County, Mississippi",05000US28161,28,161
28076,"Yazoo County, Mississippi",05000US28163,28,163
25642,"Adair County, Missouri",05000US29001,29,001
17373,"Andrew County, Missouri",05000US29003,29,003
5520,"Atchison County, Missouri",05000US29005,29,005
25637,"Audrain County, Missouri",05000US29007,29,007
35681,"Barry County, Missouri",05000US29009,29,009
12286,"Barton County, Missouri",05000US29011,29,011
16780,"Bates County, Missouri",05000US29013,29,013
18961,"Benton County, Missouri",05000US29015,29,015
12394,"Bollinger County, Missouri",05000US29017,29,017
168268,"Boone County, Missouri",05000US29019,29,019
89536,"Buchanan County, Missouri",05000US29021,29,021
42957,"Butler County, Missouri",05000US29023,29,023
9176,"Caldwell County, Missouri",05000US29025,29,025
44483,"Callaway County, Missouri",05000US29027,29,027
43873,"Camden County, Missouri",05000US29029,29,029
77031,"Cape Girardeau County, Missouri",05000US29031,29,031
9157,"Carroll County, Missouri",05000US29033,29,033
6283,"Carter County, Missouri",05000US29035,29,035
100339,"Cass County, Missouri",05000US29037,29,037
13912,"Cedar County, Missouri",05000US29039,29,039
7727,"Chariton County, Missouri",05000US29041,29,041
79856,"Christian County, Missouri",05000US29043,29,043
7001,"Clark County, Missouri",05000US29045,29,045
227984,"Clay County, Missouri",05000US29047,29,047
20545,"Clinton County, Missouri",05000US29049,29,049
76426,"Cole County, Missouri",05000US29051,29,051
17585,"Cooper County, Missouri",05000US29053,29,053
24680,"Crawford County, Missouri",05000US29055,29,055
7678,"Dade County, Missouri",05000US29057,29,057
16632,"Dallas County, Missouri",05000US29059,29,059
8324,"Daviess County, Missouri",05000US29061,29,061
12824,"DeKalb County, Missouri",05000US29063,29,063
15681,"Dent County, Missouri",05000US29065,29,065
13575,"Douglas County, Missouri",05000US29067,29,067
31778,"Dunklin County, Missouri",05000US29069,29,069
101682,"Franklin County, Missouri",05000US29071,29,071
15014,"Gasconade County, Missouri",05000US29073,29,073
6792,"Gentry County, Missouri",05000US29075,29,075
280657,"Greene County, Missouri",05000US29077,29,077
10279,"Grundy County, Missouri",05000US29079,29,079
8795,"Harrison County, Missouri",05000US29081,29,081
22134,"Henry County, Missouri",05000US29083,29,083
9420,"Hickory County, Missouri",05000US29085,29,085
4695,"Holt County, Missouri",05000US29087,29,087
10183,"Howard County, Missouri",05000US29089,29,089
40469,"Howell County, Missouri",05000US29091,29,091
10424,"Iron County, Missouri",05000US29093,29,093
678167,"Jackson County, Missouri",05000US29095,29,095
116996,"Jasper County, Missouri",05000US29097,29,097
220558,"Jefferson County, Missouri",05000US29099,29,099
53879,"Johnson County, Missouri",05000US29101,29,101
4078,"Knox County, Missouri",05000US29103,29,103
35544,"Laclede County, Missouri",05000US29105,29,105
33069,"Lafayette County, Missouri",05000US29107,29,107
38306,"Lawrence County, Missouri",05000US29109,29,109
10176,"Lewis County, Missouri",05000US29111,29,111
53458,"Lincoln County, Missouri",05000US29113,29,113
12494,"Linn County, Missouri",05000US29115,29,115
15034,"Livingston County, Missouri",05000US29117,29,117
22851,"McDonald County, Missouri",05000US29119,29,119
15527,"Macon County, Missouri",05000US29121,29,121
12353,"Madison County, Missouri",05000US29123,29,123
9098,"Maries County, Missouri",05000US29125,29,125
28844,"Marion County, Missouri",05000US29127,29,127
3735,"Mercer County, Missouri",05000US29129,29,129
24905,"Miller County, Missouri",05000US29131,29,131
14276,"Mississippi County, Missouri",05000US29133,29,133
15719,"Moniteau County, Missouri",05000US29135,29,135
8725,"Monroe County, Missouri",05000US29137,29,137
12054,"Montgomery County, Missouri",05000US29139,29,139
20314,"Morgan County, Missouri",05000US29141,29,141
18568,"New Madrid County, Missouri",05000US29143,29,143
58683,"Newton County, Missouri",05000US29145,29,145
23296,"Nodaway County, Missouri",05000US29147,29,147
10975,"Oregon County, Missouri",05000US29149,29,149
13812,"Osage County, Missouri",05000US29151,29,151
9612,"Ozark County, Missouri",05000US29153,29,153
18010,"Pemiscot County, Missouri",05000US29155,29,155
19042,"Perry County, Missouri",05000US29157,29,157
42213,"Pettis County, Missouri",05000US29159,29,159
45091,"Phelps County, Missouri",05000US29161,29,161
18573,"Pike County, Missouri",05000US29163,29,163
92149,"Platte County, Missouri",05000US29165,29,165
31122,"Polk County, Missouri",05000US29167,29,167
53343,"Pulaski County, Missouri",05000US29169,29,169
4911,"Putnam County, Missouri",05000US29171,29,171
10224,"Ralls County, Missouri",05000US29173,29,173
25207,"Randolph County, Missouri",05000US29175,29,175
23166,"Ray County, Missouri",05000US29177,29,177
6644,"Reynolds County, Missouri",05000US29179,29,179
14056,"Ripley County, Missouri",05000US29181,29,181
369781,"St. Charles County, Missouri",05000US29183,29,183
9609,"St. Clair County, Missouri",05000US29185,29,185
18017,"Ste. Genevieve County, Missouri",05000US29186,29,186
65813,"St. Francois County, Missouri",05000US29187,29,187
1000423,"St. Louis County, Missouri",05000US29189,29,189
23363,"Saline County, Missouri",05000US29195,29,195
4388,"Schuyler County, Missouri",05000US29197,29,197
4862,"Scotland County, Missouri",05000US29199,29,199
39137,"Scott County, Missouri",05000US29201,29,201
8360,"Shannon County, Missouri",05000US29203,29,203
6218,"Shelby County, Missouri",05000US29205,29,205
29864,"Stoddard County, Missouri",05000US29207,29,207
31593,"Stone County, Missouri",05000US29209,29,209
6551,"Sullivan County, Missouri",05000US29211,29,211
53086,"Taney County, Missouri",05000US29213,29,213
25796,"Texas County, Missouri",05000US29215,29,215
20984,"Vernon County, Missouri",05000US29217,29,217
32847,"Warren County, Missouri",05000US29219,29,219
25113,"Washington County, Missouri",05000US29221,29,221
13430,"Wayne County, Missouri",05000US29223,29,223
36461,"Webster County, Missouri",05000US29225,29,225
2102,"Worth County, Missouri",05000US29227,29,227
18565,"Wright County, Missouri",05000US29229,29,229
318727,"St. Louis city, Missouri",05000US29510,29,510
9294,"Beaverhead County, Montana",05000US30001,30,001
13079,"Big Horn County, Montana",05000US30003,30,003
6576,"Blaine County, Montana",05000US30005,30,005
5697,"Broadwater County, Montana",05000US30007,30,007
10189,"Carbon County, Montana",05000US30009,30,009
1205,"Carter County, Montana",05000US30011,30,011
81953,"Cascade County, Montana",05000US30013,30,013
5859,"Chouteau County, Montana",05000US30015,30,015
11869,"Custer County, Montana",05000US30017,30,017
1813,"Daniels County, Montana",05000US30019,30,019
9219,"Dawson County, Montana",05000US30021,30,021
9243,"Deer Lodge County, Montana",05000US30023,30,023
3028,"Fallon County, Montana",05000US30025,30,025
11496,"Fergus County, Montana",05000US30027,30,027
92373,"Flathead County, Montana",05000US30029,30,029
93108,"Gallatin County, Montana",05000US30031,30,031
1097,"Garfield County, Montana",05000US30033,30,033
13641,"Glacier County, Montana",05000US30035,30,035
738,"Golden Valley County, Montana",05000US30037,30,037
3133,"Granite County, Montana",05000US30039,30,039
16434,"Hill County, Montana",05000US30041,30,041
11465,"Jefferson County, Montana",05000US30043,30,043
2023,"Judith Basin County, Montana",05000US30045,30,045
28987,"Lake County, Montana",05000US30047,30,047
64772,"Lewis and Clark County, Montana",05000US30049,30,049
2235,"Liberty County, Montana",05000US30051,30,051
19455,"Lincoln County, Montana",05000US30053,30,053
1758,"McCone County, Montana",05000US30055,30,055
7723,"Madison County, Montana",05000US30057,30,057
2026,"Meagher County, Montana",05000US30059,30,059
4230,"Mineral County, Montana",05000US30061,30,061
111011,"Missoula County, Montana",05000US30063,30,063
4760,"Musselshell County, Montana",05000US30065,30,065
15642,"Park County, Montana",05000US30067,30,067
489,"Petroleum County, Montana",05000US30069,30,069
4194,"Phillips County, Montana",05000US30071,30,071
6211,"Pondera County, Montana",05000US30073,30,073
1710,"Powder River County, Montana",05000US30075,30,075
7010,"Powell County, Montana",05000US30077,30,077
1282,"Prairie County, Montana",05000US30079,30,079
40640,"Ravalli County, Montana",05000US30081,30,081
10686,"Richland County, Montana",05000US30083,30,083
10861,"Roosevelt County, Montana",05000US30085,30,085
9335,"Rosebud County, Montana",05000US30087,30,087
11373,"Sanders County, Montana",05000US30089,30,089
3510,"Sheridan County, Montana",05000US30091,30,091
34462,"Silver Bow County, Montana",05000US30093,30,093
9214,"Stillwater County, Montana",05000US30095,30,095
3622,"Sweet Grass County, Montana",05000US30097,30,097
6075,"Teton County, Montana",05000US30099,30,099
5208,"Toole County, Montana",05000US30101,30,101
761,"Treasure County, Montana",05000US30103,30,103
