B01003_001E,NAME,GEOID,state,county
10318,"Roberts County, South Dakota",05000US46109,46,109
2339,"Sanborn County, South Dakota",05000US46111,46,111
6570,"Spink County, South Dakota",05000US46115,46,115
2962,"Stanley County, South Dakota",05000US46117,46,117
1469,"Sully County, South Dakota",05000US46119,46,119
9942,"Todd County, South Dakota",05000US46121,46,121
5504,"Tripp County, South Dakota",05000US46123,46,123
8302,"Turner County, South Dakota",05000US46125,46,125
14842,"Union County, South Dakota",05000US46127,46,127
5495,"Walworth County, South Dakota",05000US46129,46,129
22636,"Yankton County, South Dakota",05000US46135,46,135
2833,"Ziebach County, South Dakota",05000US46137,46,137
75430,"Anderson County, Tennessee",05000US47001,47,001
45986,"Bedford County, Tennessee",05000US47003,47,003
16261,"Benton County, Tennessee",05000US47005,47,005
13686,"Bledsoe County, Tennessee",05000US47007,47,007
125188,"Blount County, Tennessee",05000US47009,47,009
102062,"Bradley County, Tennessee",05000US47011,47,011
40176,"Campbell County, Tennessee",05000US47013,47,013
13787,"Cannon County, Tennessee",05000US47015,47,015
28353,"Carroll County, Tennessee",05000US47017,47,017
56941,"Carter County, Tennessee",05000US47019,47,019
39422,"Cheatham County, Tennessee",05000US47021,47,021
17324,"Chester County, Tennessee",05000US47023,47,023
31748,"Claiborne County, Tennessee",05000US47025,47,025
7780,"Clay County, Tennessee",05000US47027,47,027
35321,"Cocke County, Tennessee",05000US47029,47,029
53448,"Coffee County, Tennessee",05000US47031,47,031
14600,"Crockett County, Tennessee",05000US47033,47,033
57455,"Cumberland County, Tennessee",05000US47035,47,035
658506,"Davidson County, Tennessee",05000US47037,47,037
11686,"Decatur County, Tennessee",05000US47039,47,039
19038,"DeKalb County, Tennessee",05000US47041,47,041
50472,"Dickson County, Tennessee",05000US47043,47,043
38054,"Dyer County, Tennessee",05000US47045,47,045
38814,"Fayette County, Tennessee",05000US47047,47,047
17931,"Fentress County, Tennessee",05000US47049,47,049
41138,"Franklin County, Tennessee",05000US47051,47,051
49572,"Gibson County, Tennessee",05000US47053,47,053
28949,"Giles County, Tennessee",05000US47055,47,055
22736,"Grainger County, Tennessee",05000US47057,47,057
68576,"Greene County, Tennessee",05000US47059,47,059
13524,"Grundy County, Tennessee",05000US47061,47,061
62999,"Hamblen County, Tennessee",05000US47063,47,063
348121,"Hamilton County, Tennessee",05000US47065,47,065
6642,"Hancock County, Tennessee",05000US47067,47,067
26253,"Hardeman County, Tennessee",05000US47069,47,069
25900,"Hardin County, Tennessee",05000US47071,47,071
56595,"Hawkins County, Tennessee",05000US47073,47,073
18248,"Haywood County, Tennessee",05000US47075,47,075
28013,"Henderson County, Tennessee",05000US47077,47,077
32269,"Henry County, Tennessee",05000US47079,47,079
24283,"Hickman County, Tennessee",05000US47081,47,081
8290,"Houston County, Tennessee",05000US47083,47,083
18240,"Humphreys County, Tennessee",05000US47085,47,085
11496,"Jackson County, Tennessee",05000US47087,47,087
52490,"Jefferson County, Tennessee",05000US47089,47,089
18017,"Johnson County, Tennessee",05000US47091,47,091
444348,"Knox County, Tennessee",05000US47093,47,093
7687,"Lake County, Tennessee",05000US47095,47,095
27427,"Lauderdale County, Tennessee",05000US47097,47,097
42226,"Lawrence County, Tennessee",05000US47099,47,099
11944,"Lewis County, Tennessee",05000US47101,47,101
33550,"Lincoln County, Tennessee",05000US47103,47,103
50229,"Loudon County, Tennessee",05000US47105,47,105
52506,"McMinn County, Tennessee",05000US47107,47,107
26103,"McNairy County, Tennessee",05000US47109,47,109
22761,"Macon County, Tennessee",05000US47111,47,111
98184,"Madison County, Tennessee",05000US47113,47,113
28306,"Marion County, Tennessee",05000US47115,47,115
31159,"Marshall County, Tennessee",05000US47117,47,117
84089,"Maury County, Tennessee",05000US47119,47,119
11716,"Meigs County, Tennessee",05000US47121,47,121
45293,"Monroe County, Tennessee",05000US47123,47,123
185980,"Montgomery County, Tennessee",05000US47125,47,125
6351,"Moore County, Tennessee",05000US47127,47,127
21794,"Morgan County, Tennessee",05000US47129,47,129
31129,"Obion County, Tennessee",05000US47131,47,131
22100,"Overton County, Tennessee",05000US47133,47,133
7864,"Perry County, Tennessee",05000US47135,47,135
5097,"Pickett County, Tennessee",05000US47137,47,137
16687,"Polk County, Tennessee",05000US47139,47,139
73810,"Putnam County, Tennessee",05000US47141,47,141
32394,"Rhea County, Tennessee",05000US47143,47,143
53162,"Roane County, Tennessee",05000US47145,47,145
67426,"Robertson County, Tennessee",05000US47147,47,147
282558,"Rutherford County, Tennessee",05000US47149,47,149
22043,"Scott County, Tennessee",05000US47151,47,151
14592,"Sequatchie County, Tennessee",05000US47153,47,153
93617,"Sevier County, Tennessee",05000US47155,47,155
937750,"Shelby County, Tennessee",05000US47157,47,157
19136,"Smith County, Tennessee",05000US47159,47,159
13286,"Stewart County, Tennessee",05000US47161,47,161
156752,"Sullivan County, Tennessee",05000US47163,47,163
169623,"Sumner County, Tennessee",05000US47165,47,165
61674,"Tipton County, Tennessee",05000US47167,47,167
7884,"Trousdale County, Tennessee",05000US47169,47,169
18069,"Unicoi County, Tennessee",05000US47171,47,171
19096,"Union County, Tennessee",05000US47173,47,173
5596,"Van Buren County, Tennessee",05000US47175,47,175
40015,"Warren County, Tennessee",05000US47177,47,177
125317,"Washington County, Tennessee",05000US47179,47,179
16897,"Wayne County, Tennessee",05000US47181,47,181
34415,"Weakley County, Tennessee",05000US47183,47,183
26252,"White County, Tennessee",05000US47185,47,185
199456,"Williamson County, Tennessee",05000US47187,47,187
122445,"Wilson County, Tennessee",05000US47189,47,189
57915,"Anderson County, Texas",05000US48001,48,001
16775,"Andrews County, Texas",05000US48003,48,003
87748,"Angelina County, Texas",05000US48005,48,005
24292,"Aransas County, Texas",05000US48007,48,007
8779,"Archer County, Texas",05000US48009,48,009
1943,"Armstrong County, Texas",05000US48011,48,011
47050,"Atascosa County, Texas",05000US48013,48,013
28886,"Austin County, Texas",05000US48015,48,015
7126,"Bailey County, Texas",05000US48017,48,017
20796,"Bandera County, Texas",05000US48019,48,019
76948,"Bastrop County, Texas",05000US48021,48,021
3628,"Baylor County, Texas",05000US48023,48,023
32659,"Bee County, Texas",05000US48025,48,025
326041,"Bell County, Texas",05000US48027,48,027
1825502,"Bexar County, Texas",05000US48029,48,029
10723,"Blanco County, Texas",05000US48031,48,031
705,"Borden County, Texas",05000US48033,48,033
17971,"Bosque County, Texas",05000US48035,48,035
93155,"Bowie County, Texas",05000US48037,48,037
331741,"Brazoria County, Texas",05000US48039,48,039
205271,"Brazos County, Texas",05000US48041,48,041
9235,"Brewster County, Texas",05000US48043,48,043
1670,"Briscoe County, Texas",05000US48045,48,045
7221,"Brooks County, Texas",05000US48047,48,047
37833,"Brown County, Texas",05000US48049,48,049
17293,"Burleson County, Texas",05000US48051,48,051
44144,"Burnet County, Texas",05000US48053,48,053
39347,"Caldwell County, Texas",05000US48055,48,055
21666,"Calhoun County, Texas",05000US48057,48,057
13532,"Callahan County, Texas",05000US48059,48,059
417947,"Cameron County, Texas",05000US48061,48,061
12516,"Camp County, Texas",05000US48063,48,063
6068,"Carson County, Texas",05000US48065,48,065
30328,"Cass County, Texas",05000US48067,48,067
7948,"Castro County, Texas",05000US48069,48,069
37251,"Chambers County, Texas",05000US48071,48,071
51167,"Cherokee County, Texas",05000US48073,48,073
7059,"Childress County, Texas",05000US48075,48,075
10479,"Clay County, Texas",05000US48077,48,077
2993,"Cochran County, Texas",05000US48079,48,079
3238,"Coke County, Texas",05000US48081,48,081
8536,"Coleman County, Texas",05000US48083,48,083
862215,"Collin County, Texas",05000US48085,48,085
3058,"Collingsworth County, Texas",05000US48087,48,087
20757,"Colorado County, Texas",05000US48089,48,089
119632,"Comal County, Texas",05000US48091,48,091
13623,"Comanche County, Texas",05000US48093,48,093
4086,"Concho County, Texas",05000US48095,48,095
38761,"Cooke County, Texas",05000US48097,48,097
76128,"Coryell County, Texas",05000US48099,48,099
1510,"Cottle County, Texas",05000US48101,48,101
4730,"Crane County, Texas",05000US48103,48,103
3699,"Crockett County, Texas",05000US48105,48,105
6007,"Crosby County, Texas",05000US48107,48,107
2296,"Culberson County, Texas",05000US48109,48,109
7014,"Dallam County, Texas",05000US48111,48,111
2485003,"Dallas County, Texas",05000US48113,48,113
13542,"Dawson County, Texas",05000US48115,48,115
19245,"Deaf Smith County, Texas",05000US48117,48,117
5223,"Delta County, Texas",05000US48119,48,119
731851,"Denton County, Texas",05000US48121,48,121
20540,"DeWitt County, Texas",05000US48123,48,123
2281,"Dickens County, Texas",05000US48125,48,125
10682,"Dimmit County, Texas",05000US48127,48,127
3588,"Donley County, Texas",05000US48129,48,129
11577,"Duval County, Texas",05000US48131,48,131
18328,"Eastland County, Texas",05000US48133,48,133
149557,"Ector County, Texas",05000US48135,48,135
1906,"Edwards County, Texas",05000US48137,48,137
157058,"Ellis County, Texas",05000US48139,48,139
831095,"El Paso County, Texas",05000US48141,48,141
40039,"Erath County, Texas",05000US48143,48,143
17410,"Falls County, Texas",05000US48145,48,145
33748,"Fannin County, Texas",05000US48147,48,147
24849,"Fayette County, Texas",05000US48149,48,149
3858,"Fisher County, Texas",05000US48151,48,151
6178,"Floyd County, Texas",05000US48153,48,153
1197,"Foard County, Texas",05000US48155,48,155
658331,"Fort Bend County, Texas",05000US48157,48,157
10599,"Franklin County, Texas",05000US48159,48,159
19586,"Freestone County, Texas",05000US48161,48,161
18168,"Frio County, Texas",05000US48163,48,163
18916,"Gaines County, Texas",05000US48165,48,165
308163,"Galveston County, Texas",05000US48167,48,167
6410,"Garza County, Texas",05000US48169,48,169
25398,"Gillespie County, Texas",05000US48171,48,171
1180,"Glasscock County, Texas",05000US48173,48,173
7410,"Goliad County, Texas",05000US48175,48,175
20172,"Gonzales County, Texas",05000US48177,48,177
22983,"Gray County, Texas",05000US48179,48,179
122780,"Grayson County, Texas",05000US48181,48,181
123178,"Gregg County, Texas",05000US48183,48,183
26961,"Grimes County, Texas",05000US48185,48,185
143460,"Guadalupe County, Texas",05000US48187,48,187
35504,"Hale County, Texas",05000US48189,48,189
3203,"Hall County, Texas",05000US48191,48,191
8266,"Hamilton County, Texas",05000US48193,48,193
5559,"Hansford County, Texas",05000US48195,48,195
3992,"Hardeman County, Texas",05000US48197,48,197
55375,"Hardin County, Texas",05000US48199,48,199
4356362,"Harris County, Texas",05000US48201,48,201
66417,"Harrison County, Texas",05000US48203,48,203
6121,"Hartley County, Texas",05000US48205,48,205
5853,"Haskell County, Texas",05000US48207,48,207
177562,"Hays County, Texas",05000US48209,48,209
4115,"Hemphill County, Texas",05000US48211,48,211
79016,"Henderson County, Texas",05000US48213,48,213
819217,"Hidalgo County, Texas",05000US48215,48,215
34923,"Hill County, Texas",05000US48217,48,217
23322,"Hockley County, Texas",05000US48219,48,219
53171,"Hood County, Texas",05000US48221,48,221
35645,"Hopkins County, Texas",05000US48223,48,223
22949,"Houston County, Texas",05000US48225,48,225
36105,"Howard County, Texas",05000US48227,48,227
3330,"Hudspeth County, Texas",05000US48229,48,229
88052,"Hunt County, Texas",05000US48231,48,231
21858,"Hutchinson County, Texas",05000US48233,48,233
1644,"Irion County, Texas",05000US48235,48,235
8946,"Jack County, Texas",05000US48237,48,237
14486,"Jackson County, Texas",05000US48239,48,239
35768,"Jasper County, Texas",05000US48241,48,241
2232,"Jeff Davis County, Texas",05000US48243,48,243
252872,"Jefferson County, Texas",05000US48245,48,245
5239,"Jim Hogg County, Texas",05000US48247,48,247
41461,"Jim Wells County, Texas",05000US48249,48,249
155450,"Johnson County, Texas",05000US48251,48,251
19978,"Jones County, Texas",05000US48253,48,253
14879,"Karnes County, Texas",05000US48255,48,255
109289,"Kaufman County, Texas",05000US48257,48,257
37361,"Kendall County, Texas",05000US48259,48,259
565,"Kenedy County, Texas",05000US48261,48,261
821,"Kent County, Texas",05000US48263,48,263
50149,"Kerr County, Texas",05000US48265,48,265
4486,"Kimble County, Texas",05000US48267,48,267
267,"King County, Texas",05000US48269,48,269
3577,"Kinney County, Texas",05000US48271,48,271
32029,"Kleberg County, Texas",05000US48273,48,273
3796,"Knox County, Texas",05000US48275,48,275
49566,"Lamar County, Texas",05000US48277,48,277
13742,"Lamb County, Texas",05000US48279,48,279
20219,"Lampasas County, Texas",05000US48281,48,281
7191,"La Salle County, Texas",05000US48283,48,283
19549,"Lavaca County, Texas",05000US48285,48,285
16664,"Lee County, Texas",05000US48287,48,287
16819,"Leon County, Texas",05000US48289,48,289
77486,"Liberty County, Texas",05000US48291,48,291
23454,"Limestone County, Texas",05000US48293,48,293
3483,"Lipscomb County, Texas",05000US48295,48,295
11873,"Live Oak County, Texas",05000US48297,48,297
19323,"Llano County, Texas",05000US48299,48,299
117,"Loving County, Texas",05000US48301,48,301
290782,"Lubbock County, Texas",05000US48303,48,303
5764,"Lynn County, Texas",05000US48305,48,305
8273,"McCulloch County, Texas",05000US48307,48,307
241505,"McLennan County, Texas",05000US48309,48,309
778,"McMullen County, Texas",05000US48311,48,311
13838,"Madison County, Texas",05000US48313,48,313
10248,"Marion County, Texas",05000US48315,48,315
5252,"Martin County, Texas",05000US48317,48,317
4066,"Mason County, Texas",05000US48319,48,319
36598,"Matagorda County, Texas",05000US48321,48,321
56548,"Maverick County, Texas",05000US48323,48,323
47392,"Medina County, Texas",05000US48325,48,325
2182,"Menard County, Texas",05000US48327,48,327
151290,"Midland County, Texas",05000US48329,48,329
24344,"Milam County, Texas",05000US48331,48,331
4875,"Mills County, Texas",05000US48333,48,333
9169,"Mitchell County, Texas",05000US48335,48,335
19478,"Montague County, Texas",05000US48337,48,337
502586,"Montgomery County, Texas",05000US48339,48,339
22281,"Moore County, Texas",05000US48341,48,341
12700,"Morris County, Texas",05000US48343,48,343
1071,"Motley County, Texas",05000US48345,48,345
65531,"Nacogdoches County, Texas",05000US48347,48,347
48118,"Navarro County, Texas",05000US48349,48,349
14231,"Newton County, Texas",05000US48351,48,351
15061,"Nolan County, Texas",05000US48353,48,353
352060,"Nueces County, Texas",05000US48355,48,355
10642,"Ochiltree County, Texas",05000US48357,48,357
2071,"Oldham County, Texas",05000US48359,48,359
83217,"Orange County, Texas",05000US48361,48,361
27921,"Palo Pinto County, Texas",05000US48363,48,363
23900,"Panola County, Texas",05000US48365,48,365
121418,"Parker County, Texas",05000US48367,48,367
10004,"Parmer County, Texas",05000US48369,48,369
15807,"Pecos County, Texas",05000US48371,48,371
46113,"Polk County, Texas",05000US48373,48,373
122352,"Potter County, Texas",05000US48375,48,375
7304,"Presidio County, Texas",05000US48377,48,377
11037,"Rains County, Texas",05000US48379,48,379
126782,"Randall County, Texas",05000US48381,48,381
3598,"Reagan County, Texas",05000US48383,48,383
3356,"Real County, Texas",05000US48385,48,385
12567,"Red River County, Texas",05000US48387,48,387
14179,"Reeves County, Texas",05000US48389,48,389
7277,"Refugio County, Texas",05000US48391,48,391
931,"Roberts County, Texas",05000US48393,48,393
16532,"Robertson County, Texas",05000US48395,48,395
85536,"Rockwall County, Texas",05000US48397,48,397
10445,"Runnels County, Texas",05000US48399,48,399
53457,"Rusk County, Texas",05000US48401,48,401
10440,"Sabine County, Texas",05000US48403,48,403
8695,"San Augustine County, Texas",05000US48405,48,405
27023,"San Jacinto County, Texas",05000US48407,48,407
66070,"San Patricio County, Texas",05000US48409,48,409
5893,"San Saba County, Texas",05000US48411,48,411
3224,"Schleicher County, Texas",05000US48413,48,413
17238,"Scurry County, Texas",05000US48415,48,415
3352,"Shackelford County, Texas",05000US48417,48,417
25725,"Shelby County, Texas",05000US48419,48,419
3066,"Sherman County, Texas",05000US48421,48,421
217552,"Smith County, Texas",05000US48423,48,423
8608,"Somervell County, Texas",05000US48425,48,425
62648,"Starr County, Texas",05000US48427,48,427
9452,"Stephens County, Texas",05000US48429,48,429
1346,"Sterling County, Texas",05000US48431,48,431
1414,"Stonewall County, Texas",05000US48433,48,433
3966,"Sutton County, Texas",05000US48435,48,435
7713,"Swisher County, Texas",05000US48437,48,437
1914526,"Tarrant County, Texas",05000US48439,48,439
134435,"Taylor County, Texas",05000US48441,48,441
921,"Terrell County, Texas",05000US48443,48,443
12687,"Terry County, Texas",05000US48445,48,445
1545,"Throckmorton County, Texas",05000US48447,48,447
32553,"Titus County, Texas",05000US48449,48,449
115056,"Tom Green County, Texas",05000US48451,48,451
1121645,"Travis County, Texas",05000US48453,48,453
14405,"Trinity County, Texas",05000US48455,48,455
21462,"Tyler County, Texas",05000US48457,48,457
40096,"Upshur County, Texas",05000US48459,48,459
3405,"Upton County, Texas",05000US48461,48,461
26952,"Uvalde County, Texas",05000US48463,48,463
48980,"Val Verde County, Texas",05000US48465,48,465
52736,"Van Zandt County, Texas",05000US48467,48,467
90099,"Victoria County, Texas",05000US48469,48,469
69330,"Walker County, Texas",05000US48471,48,471
45847,"Waller County, Texas",05000US48473,48,473
11225,"Ward County, Texas",05000US48475,48,475
34236,"Washington County, Texas",05000US48477,48,477
263251,"Webb County, Texas",05000US48479,48,479
41264,"Wharton County, Texas",05000US48481,48,481
5618,"Wheeler County, Texas",05000US48483,48,483
131957,"Wichita County, Texas",05000US48485,48,485
13158,"Wilbarger County, Texas",05000US48487,48,487
22002,"Willacy County, Texas",05000US48489,48,489
473592,"Williamson County, Texas",05000US48491,48,491
45509,"Wilson County, Texas",05000US48493,48,493
7576,"Winkler County, Texas",05000US48495,48,495
61243,"Wise County, Texas",05000US48497,48,497
42712,"Wood County, Texas",05000US48499,48,499
8213,"Yoakum County, Texas",05000US48501,48,501
18329,"Young County, Texas",05000US48503,48,503
14308,"Zapata County, Texas",05000US48505,48,505
12060,"Zavala County, Texas",05000US48507,48,507
6461,"Beaver County, Utah",05000US49001,49,001
50991,"Box Elder County, Utah",05000US49003,49,003
117449,"Cache County, Utah",05000US49005,49,005
20927,"Carbon County, Utah",05000US49007,49,007
776,"Daggett County, Utah",05000US49009,49,009
323374,"Davis County, Utah",05000US49011,49,011
19817,"Duchesne County, Utah",05000US49013,49,013
10728,"Emery County, Utah",05000US49015,49,015
5069,"Garfield County, Utah",05000US49017,49,017
9388,"Grand County, Utah",05000US49019,49,019
47139,"Iron County, Utah",05000US49021,49,021
10400,"Juab County, Utah",05000US49023,49,023
7202,"Kane County, Utah",05000US49025,49,025
12582,"Millard County, Utah",05000US49027,49,027
10276,"Morgan County, Utah",05000US49029,49,029
1865,"Piute County, Utah",05000US49031,49,031
2292,"Rich County, Utah",05000US49033,49,033
1078958,"Salt Lake County, Utah",05000US49035,49,035
15152,"San Juan County, Utah",05000US49037,49,037
28261,"Sanpete County, Utah",05000US49039,49,039
20871,"Sevier County, Utah",05000US49041,49,041
38521,"Summit County, Utah",05000US49043,49,043
60893,"Tooele County, Utah",05000US49045,49,045
35721,"Uintah County, Utah",05000US49047,49,047
551957,"Utah County, Utah",05000US49049,49,049
26661,"Wasatch County, Utah",05000US49051,49,051
148244,"Washington County, Utah",05000US49053,49,053
2722,"Wayne County, Utah",05000US49055,49,055
238682,"Weber County, Utah",05000US49057,49,057
33115,"Accomack County, Virginia",05000US51001,51,001
103108,"Albemarle County, Virginia",05000US51003,51,003
16066,"Alleghany County, Virginia",05000US51005,51,005
12777,"Amelia County, Virginia",05000US51007,51,007
32148,"Amherst County, Virginia",05000US51009,51,009
15208,"Appomattox County, Virginia",05000US51011,51,011
223945,"Arlington County, Virginia",05000US51013,51,013
74053,"Augusta County, Virginia",05000US51015,51,015
4583,"Bath County, Virginia",05000US51017,51,017
76463,"Bedford County, Virginia",05000US51019,51,019
6662,"Bland County, Virginia",05000US51021,51,021
33155,"Botetourt County, Virginia",05000US51023,51,023
16930,"Brunswick County, Virginia",05000US51025,51,025
23486,"Buchanan County, Virginia",05000US51027,51,027
17068,"Buckingham County, Virginia",05000US51029,51,029
55012,"Campbell County, Virginia",05000US51031,51,031
29349,"Caroline County, Virginia",05000US51033,51,033
29856,"Carroll County, Virginia",05000US51035,51,035
7118,"Charles City County, Virginia",05000US51036,51,036
12313,"Charlotte County, Virginia",05000US51037,51,037
328176,"Chesterfield County, Virginia",05000US51041,51,041
14299,"Clarke County, Virginia",05000US51043,51,043
5212,"Craig County, Virginia",05000US51045,51,045
48424,"Culpeper County, Virginia",05000US51047,51,047
9859,"Cumberland County, Virginia",05000US51049,51,049
15463,"Dickenson County, Virginia",05000US51051,51,051
28110,"Dinwiddie County, Virginia",05000US51053,51,053
11151,"Essex County, Virginia",05000US51057,51,057
1128722,"Fairfax County, Virginia",05000US51059,51,059
67463,"Fauquier County, Virginia",05000US51061,51,061
15523,"Floyd County, Virginia",05000US51063,51,063
26014,"Fluvanna County, Virginia",05000US51065,51,065
56315,"Franklin County, Virginia",05000US51067,51,067
81340,"Frederick County, Virginia",05000US51069,51,069
16907,"Giles County, Virginia",05000US51071,51,071
37001,"Gloucester County, Virginia",05000US51073,51,073
21721,"Goochland County, Virginia",05000US51075,51,075
15573,"Grayson County, Virginia",05000US51077,51,077
18938,"Greene County, Virginia",05000US51079,51,079
11760,"Greensville County, Virginia",05000US51081,51,081
35506,"Halifax County, Virginia",05000US51083,51,083
101340,"Hanover County, Virginia",05000US51085,51,085
318864,"Henrico County, Virginia",05000US51087,51,087
52580,"Henry County, Virginia",05000US51089,51,089
2244,"Highland County, Virginia",05000US51091,51,091
35740,"Isle of Wight County, Virginia",05000US51093,51,093
70673,"James City County, Virginia",05000US51095,51,095
7106,"King and Queen County, Virginia",05000US51097,51,097
24933,"King George County, Virginia",05000US51099,51,099
16097,"King William County, Virginia",05000US51101,51,101
11129,"Lancaster County, Virginia",05000US51103,51,103
25206,"Lee County, Virginia",05000US51105,51,105
351129,"Loudoun County, Virginia",05000US51107,51,107
33986,"Louisa County, Virginia",05000US51109,51,109
12558,"Lunenburg County, Virginia",05000US51111,51,111
13147,"Madison County, Virginia",05000US51113,51,113
8880,"Mathews County, Virginia",05000US51115,51,115
31555,"Mecklenburg County, Virginia",05000US51117,51,117
10717,"Middlesex County, Virginia",05000US51119,51,119
96467,"Montgomery County, Virginia",05000US51121,51,121
14858,"Nelson County, Virginia",05000US51125,51,125
19560,"New Kent County, Virginia",05000US51127,51,127
12184,"Northampton County, Virginia",05000US51131,51,131
12304,"Northumberland County, Virginia",05000US51133,51,133
15711,"Nottoway County, Virginia",05000US51135,51,135
34596,"Orange County, Virginia",05000US51137,51,137
23843,"Page County, Virginia",05000US51139,51,139
18264,"Patrick County, Virginia",05000US51141,51,141
62794,"Pittsylvania County, Virginia",05000US51143,51,143
28207,"Powhatan County, Virginia",05000US51145,51,145
23022,"Prince Edward County, Virginia",05000US51147,51,147
37380,"Prince George County, Virginia",05000US51149,51,149
437271,"Prince William County, Virginia",05000US51153,51,153
34528,"Pulaski County, Virginia",05000US51155,51,155
7431,"Rappahannock County, Virginia",05000US51157,51,157
8989,"Richmond County, Virginia",05000US51159,51,159
93633,"Roanoke County, Virginia",05000US51161,51,161
22444,"Rockbridge County, Virginia",05000US51163,51,163
77785,"Rockingham County, Virginia",05000US51165,51,165
28245,"Russell County, Virginia",05000US51167,51,167
22570,"Scott County, Virginia",05000US51169,51,169
42724,"Shenandoah County, Virginia",05000US51171,51,171
31734,"Smyth County, Virginia",05000US51173,51,173
18410,"Southampton County, Virginia",05000US51175,51,175
127691,"Spotsylvania County, Virginia",05000US51177,51,177
137145,"Stafford County, Virginia",05000US51179,51,179
6823,"Surry County, Virginia",05000US51181,51,181
11864,"Sussex County, Virginia",05000US51183,51,183
43870,"Tazewell County, Virginia",05000US51185,51,185
38481,"Warren County, Virginia",05000US51187,51,187
54759,"Washington County, Virginia",05000US51191,51,191
17557,"Westmoreland County, Virginia",05000US51193,51,193
40530,"Wise County, Virginia",05000US51195,51,195
29190,"Wythe County, Virginia",05000US51197,51,197
66471,"York County, Virginia",05000US51199,51,199
149315,"Alexandria city, Virginia",05000US51510,51,510
17524,"Bristol city, Virginia",05000US51520,51,520
6666,"Buena Vista city, Virginia",05000US51530,51,530
45084,"Charlottesville city, Virginia",05000US51540,51,540
230601,"Chesapeake city, Virginia",05000US51550,51,550
17515,"Colonial Heights city, Virginia",05000US51570,51,570
5736,"Covington city, Virginia",05000US51580,51,580
42450,"Danville city, Virginia",05000US51590,51,590
5672,"Emporia city, Virginia",05000US51595,51,595
23402,"Fairfax city, Virginia",05000US51600,51,600
13308,"Falls Church city, Virginia",05000US51610,51,610
8457,"Franklin city, Virginia",05000US51620,51,620
27395,"Fredericksburg city, Virginia",05000US51630,51,630
6876,"Galax city, Virginia",05000US51640,51,640
137081,"Hampton city, Virginia",05000US51650,51,650
51388,"Harrisonburg city, Virginia",05000US51660,51,660
22279,"Hopewell city, Virginia",05000US51670,51,670
7071,"Lexington city, Virginia",05000US51678,51,678
78158,"Lynchburg city, Virginia",05000US51680,51,680
40743,"Manassas city, Virginia",05000US51683,51,683
15625,"Manassas Park city, Virginia",05000US51685,51,685
13624,"Martinsville city, Virginia",05000US51690,51,690
181323,"Newport News city, Virginia",05000US51700,51,700
245452,"Norfolk city, Virginia",05000US51710,51,710
4007,"Norton city, Virginia",05000US51720,51,720
32123,"Petersburg city, Virginia",05000US51730,51,730
12077,"Poquoson city, Virginia",05000US51735,51,735
96135,"Portsmouth city, Virginia",05000US51740,51,740
17057,"Radford city, Virginia",05000US51750,51,750
213735,"Richmond city, Virginia",05000US51760,51,760
98736,"Roanoke city, Virginia",05000US51770,51,770
25165,"Salem city, Virginia",05000US51775,51,775
24193,"Staunton city, Virginia",05000US51790,51,790
86184,"Suffolk city, Virginia",05000US51800,51,800
448290,"Virginia Beach city, Virginia",05000US51810,51,810
21150,"Waynesboro city, Virginia",05000US51820,51,820
14754,"Williamsburg city, Virginia",05000US51830,51,830
27168,"Winchester city, Virginia",05000US51840,51,840
36943,"Addison County, Vermont",05000US50001,50,001
36589,"Bennington County, Vermont",05000US50003,50,003
31012,"Caledonia County, Vermont",05000US50005,50,005
159711,"Chittenden County, Vermont",05000US50007,50,007
6207,"Essex County, Vermont",05000US50009,50,009
48418,"Franklin County, Vermont",05000US50011,50,011
6952,"Grand Isle County, Vermont",05000US50013,50,013
25027,"Lamoille County, Vermont",05000US50015,50,015
28929,"Orange County, Vermont",05000US50017,50,017
27146,"Orleans County, Vermont",05000US50019,50,019
60530,"Rutland County, Vermont",05000US50021,50,021
59132,"Washington County, Vermont",05000US50023,50,023
43858,"Windham County, Vermont",05000US50025,50,025
56150,"Windsor County, Vermont",05000US50027,50,027
19081,"Adams County, Washington",05000US53001,53,001
22040,"Asotin County, Washington",05000US53003,53,003
184930,"Benton County, Washington",05000US53005,53,005
74267,"Chelan County, Washington",05000US53007,53,007
72397,"Clallam County, Washington",05000US53009,53,009
444506,"Clark County, Washington",05000US53011,53,011
3989,"Columbia County, Washington",05000US53013,53,013
102338,"Cowlitz County, Washington",05000US53015,53,015
39599,"Douglas County, Washington",05000US53017,53,017
7652,"Ferry County, Washington",05000US53019,53,019
86443,"Franklin County, Washington",05000US53021,53,021
2230,"Garfield County, Washington",05000US53023,53,023
92070,"Grant County, Washington",05000US53025,53,025
71419,"Grays Harbor County, Washington",05000US53027,53,027
79329,"Island County, Washington",05000US53029,53,029
30083,"Jefferson County, Washington",05000US53031,53,031
2045756,"King County, Washington",05000US53033,53,033
255441,"Kitsap County, Washington",05000US53035,53,035
42204,"Kittitas County, Washington",05000US53037,53,037
20820,"Klickitat County, Washington",05000US53039,53,039
75515,"Lewis County, Washington",05000US53041,53,041
10363,"Lincoln County, Washington",05000US53043,53,043
60791,"Mason County, Washington",05000US53045,53,045
41332,"Okanogan County, Washington",05000US53047,53,047
20645,"Pacific County, Washington",05000US53049,53,049
12968,"Pend Oreille County, Washington",05000US53051,53,051
821952,"Pierce County, Washington",05000US53053,53,053
15956,"San Juan County, Washington",05000US53055,53,055
