B01003_001E,NAME,GEOID,state,place
1362,"Cambridge village, Wisconsin",16000US5512225,55,12225
1912,"Cameron village, Wisconsin",16000US5512250,55,12250
1906,"Campbellsport village, Wisconsin",16000US5512325,55,12325
539,"Camp Douglas village, Wisconsin",16000US5512350,55,12350
3898,"Camp Lake CDP, Wisconsin",16000US5512400,55,12400
254,"Caroline CDP, Wisconsin",16000US5512675,55,12675
676,"Cascade village, Wisconsin",16000US5512825,55,12825
520,"Casco village, Wisconsin",16000US5512850,55,12850
1034,"Cashton village, Wisconsin",16000US5512950,55,12950
804,"Cassville village, Wisconsin",16000US5513050,55,13050
136,"Cataract CDP, Wisconsin",16000US5513150,55,13150
100,"Catawba village, Wisconsin",16000US5513175,55,13175
367,"Cazenovia village, Wisconsin",16000US5513300,55,13300
608,"Cecil village, Wisconsin",16000US5513325,55,13325
11485,"Cedarburg city, Wisconsin",16000US5513375,55,13375
2139,"Cedar Grove village, Wisconsin",16000US5513475,55,13475
1001,"Centuria village, Wisconsin",16000US5513850,55,13850
1011,"Chain O' Lakes CDP, Wisconsin",16000US5513880,55,13880
234,"Chaseburg village, Wisconsin",16000US5514150,55,14150
109,"Chelsea CDP, Wisconsin",16000US5514175,55,14175
536,"Chenequa village, Wisconsin",16000US5514225,55,14225
2413,"Chetek city, Wisconsin",16000US5514325,55,14325
555,"Chief Lake CDP, Wisconsin",16000US5514440,55,14440
298,"Chili CDP, Wisconsin",16000US5514450,55,14450
3953,"Chilton city, Wisconsin",16000US5514475,55,14475
13803,"Chippewa Falls city, Wisconsin",16000US5514575,55,14575
61,"Clam Lake CDP, Wisconsin",16000US5514850,55,14850
742,"Clayton village, Wisconsin",16000US5515100,55,15100
919,"Clear Lake village, Wisconsin",16000US5515250,55,15250
1599,"Cleveland village, Wisconsin",16000US5515400,55,15400
1997,"Clinton village, Wisconsin",16000US5515625,55,15625
4516,"Clintonville city, Wisconsin",16000US5515725,55,15725
376,"Clyman village, Wisconsin",16000US5515900,55,15900
506,"Cobb village, Wisconsin",16000US5515975,55,15975
470,"Cochrane village, Wisconsin",16000US5516025,55,16025
1788,"Colby city, Wisconsin",16000US5516150,55,16150
697,"Coleman village, Wisconsin",16000US5516250,55,16250
1135,"Colfax village, Wisconsin",16000US5516275,55,16275
178,"Collins CDP, Wisconsin",16000US5516350,55,16350
415,"Coloma village, Wisconsin",16000US5516375,55,16375
5014,"Columbus city, Wisconsin",16000US5516450,55,16450
3407,"Combined Locks village, Wisconsin",16000US5516500,55,16500
2582,"Como CDP, Wisconsin",16000US5516575,55,16575
109,"Conrath village, Wisconsin",16000US5516775,55,16775
766,"Coon Valley village, Wisconsin",16000US5516900,55,16900
1401,"Cornell city, Wisconsin",16000US5517100,55,17100
76,"Cornucopia CDP, Wisconsin",16000US5517150,55,17150
6533,"Cottage Grove village, Wisconsin",16000US5517175,55,17175
102,"Couderay village, Wisconsin",16000US5517225,55,17225
1843,"Crandon city, Wisconsin",16000US5517425,55,17425
1071,"Crivitz village, Wisconsin",16000US5517725,55,17725
3755,"Cross Plains village, Wisconsin",16000US5517775,55,17775
1899,"Cuba City city, Wisconsin",16000US5517950,55,17950
18321,"Cudahy city, Wisconsin",16000US5517975,55,17975
2414,"Cumberland city, Wisconsin",16000US5518025,55,18025
298,"Curtiss village, Wisconsin",16000US5518125,55,18125
538,"Dale CDP, Wisconsin",16000US5518500,55,18500
388,"Dallas village, Wisconsin",16000US5518575,55,18575
225,"Dalton CDP, Wisconsin",16000US5518625,55,18625
238,"Danbury CDP, Wisconsin",16000US5518650,55,18650
1154,"Dane village, Wisconsin",16000US5518700,55,18700
1598,"Darien village, Wisconsin",16000US5518825,55,18825
2284,"Darlington city, Wisconsin",16000US5518875,55,18875
2468,"Deerfield village, Wisconsin",16000US5519250,55,19250
216,"Deer Park village, Wisconsin",16000US5519325,55,19325
9232,"DeForest village, Wisconsin",16000US5519350,55,19350
7136,"Delafield city, Wisconsin",16000US5519400,55,19400
8467,"Delavan city, Wisconsin",16000US5519450,55,19450
2665,"Delavan Lake CDP, Wisconsin",16000US5519500,55,19500
603,"Dellwood CDP, Wisconsin",16000US5519600,55,19600
2172,"Denmark village, Wisconsin",16000US5519700,55,19700
24216,"De Pere city, Wisconsin",16000US5519775,55,19775
291,"De Soto village, Wisconsin",16000US5519850,55,19850
202,"Diamond Bluff CDP, Wisconsin",16000US5520125,55,20125
55,"Diaperville CDP, Wisconsin",16000US5520167,55,20167
1024,"Dickeyville village, Wisconsin",16000US5520175,55,20175
133,"Dodge CDP, Wisconsin",16000US5520275,55,20275
4693,"Dodgeville city, Wisconsin",16000US5520350,55,20350
929,"Dorchester village, Wisconsin",16000US5520450,55,20450
2274,"Dousman village, Wisconsin",16000US5520550,55,20550
279,"Downing village, Wisconsin",16000US5520675,55,20675
129,"Downsville CDP, Wisconsin",16000US5520725,55,20725
303,"Doylestown village, Wisconsin",16000US5520775,55,20775
871,"Dresser village, Wisconsin",16000US5520850,55,20850
159,"Drummond CDP, Wisconsin",16000US5520875,55,20875
116,"Dunbar CDP, Wisconsin",16000US5520975,55,20975
1755,"Durand city, Wisconsin",16000US5521225,55,21225
502,"Dyckesville CDP, Wisconsin",16000US5521375,55,21375
1864,"Eagle village, Wisconsin",16000US5521425,55,21425
1229,"Eagle Lake CDP, Wisconsin",16000US5521525,55,21525
1647,"Eagle River city, Wisconsin",16000US5521625,55,21625
395,"Eastman village, Wisconsin",16000US5521900,55,21900
4300,"East Troy village, Wisconsin",16000US5522100,55,22100
67036,"Eau Claire city, Wisconsin",16000US5522300,55,22300
749,"Eden village, Wisconsin",16000US5522475,55,22475
1561,"Edgar village, Wisconsin",16000US5522550,55,22550
5478,"Edgerton city, Wisconsin",16000US5522575,55,22575
163,"Edmund CDP, Wisconsin",16000US5522700,55,22700
278,"Egg Harbor village, Wisconsin",16000US5522850,55,22850
266,"Eland village, Wisconsin",16000US5522975,55,22975
275,"Elcho CDP, Wisconsin",16000US5523025,55,23025
161,"Elderon village, Wisconsin",16000US5523075,55,23075
735,"Eleva village, Wisconsin",16000US5523175,55,23175
961,"Elkhart Lake village, Wisconsin",16000US5523275,55,23275
10020,"Elkhorn city, Wisconsin",16000US5523300,55,23300
981,"Elk Mound village, Wisconsin",16000US5523325,55,23325
242,"Ellison Bay CDP, Wisconsin",16000US5523475,55,23475
3248,"Ellsworth village, Wisconsin",16000US5523525,55,23525
5985,"Elm Grove village, Wisconsin",16000US5523575,55,23575
957,"Elmwood village, Wisconsin",16000US5523700,55,23700
552,"Elmwood Park village, Wisconsin",16000US5523725,55,23725
1385,"Elroy city, Wisconsin",16000US5523800,55,23800
603,"Embarrass village, Wisconsin",16000US5523850,55,23850
177,"Emerald CDP, Wisconsin",16000US5523900,55,23900
464,"Endeavor village, Wisconsin",16000US5524075,55,24075
218,"Ephraim village, Wisconsin",16000US5524150,55,24150
617,"Ettrick village, Wisconsin",16000US5524400,55,24400
268,"Eureka CDP, Wisconsin",16000US5524475,55,24475
5089,"Evansville city, Wisconsin",16000US5524550,55,24550
208,"Exeland village, Wisconsin",16000US5524700,55,24700
493,"Fairchild village, Wisconsin",16000US5524825,55,24825
370,"Fairwater village, Wisconsin",16000US5525075,55,25075
1316,"Fall Creek village, Wisconsin",16000US5525125,55,25125
1563,"Fall River village, Wisconsin",16000US5525150,55,25150
2416,"Fennimore city, Wisconsin",16000US5525600,55,25600
127,"Fenwood village, Wisconsin",16000US5525650,55,25650
163,"Ferryville village, Wisconsin",16000US5525725,55,25725
26050,"Fitchburg city, Wisconsin",16000US5525950,55,25950
573,"Florence CDP, Wisconsin",16000US5526175,55,26175
43007,"Fond du Lac city, Wisconsin",16000US5526275,55,26275
1411,"Fontana-on-Geneva Lake village, Wisconsin",16000US5526350,55,26350
752,"Footville village, Wisconsin",16000US5526400,55,26400
635,"Forest Junction CDP, Wisconsin",16000US5526575,55,26575
447,"Forestville village, Wisconsin",16000US5526625,55,26625
12436,"Fort Atkinson city, Wisconsin",16000US5526675,55,26675
910,"Fountain City city, Wisconsin",16000US5526850,55,26850
1544,"Fox Lake city, Wisconsin",16000US5527000,55,27000
6695,"Fox Point village, Wisconsin",16000US5527075,55,27075
529,"Francis Creek village, Wisconsin",16000US5527125,55,27125
35920,"Franklin city, Wisconsin",16000US5527300,55,27300
129,"Franks Field CDP, Wisconsin",16000US5527412,55,27412
1032,"Frederic village, Wisconsin",16000US5527500,55,27500
2089,"Fredonia village, Wisconsin",16000US5527550,55,27550
744,"Fremont village, Wisconsin",16000US5527800,55,27800
4384,"French Island CDP, Wisconsin",16000US5527875,55,27875
631,"Friendship village, Wisconsin",16000US5527950,55,27950
405,"Friesland village, Wisconsin",16000US5528000,55,28000
1539,"Galesville city, Wisconsin",16000US5528200,55,28200
483,"Gays Mills village, Wisconsin",16000US5528450,55,28450
259,"Genoa village, Wisconsin",16000US5528625,55,28625
3032,"Genoa City village, Wisconsin",16000US5528675,55,28675
19791,"Germantown village, Wisconsin",16000US5528875,55,28875
573,"Gibbsville CDP, Wisconsin",16000US5528925,55,28925
1417,"Gillett city, Wisconsin",16000US5529050,55,29050
414,"Gilman village, Wisconsin",16000US5529175,55,29175
442,"Glenbeulah village, Wisconsin",16000US5529350,55,29350
12893,"Glendale city, Wisconsin",16000US5529400,55,29400
74,"Glen Flora village, Wisconsin",16000US5529475,55,29475
80,"Glen Haven CDP, Wisconsin",16000US5529500,55,29500
1250,"Glenwood City city, Wisconsin",16000US5529625,55,29625
399,"Glidden CDP, Wisconsin",16000US5529675,55,29675
267,"Goodman CDP, Wisconsin",16000US5529750,55,29750
203,"Gordon CDP, Wisconsin",16000US5529900,55,29900
234,"Gotham CDP, Wisconsin",16000US5529950,55,29950
11539,"Grafton village, Wisconsin",16000US5530000,55,30000
70,"Grand Marsh CDP, Wisconsin",16000US5530100,55,30100
177,"Grand View CDP, Wisconsin",16000US5530150,55,30150
397,"Granton village, Wisconsin",16000US5530425,55,30425
1227,"Grantsburg village, Wisconsin",16000US5530450,55,30450
176,"Gratiot village, Wisconsin",16000US5530575,55,30575
104574,"Green Bay city, Wisconsin",16000US5531000,55,31000
144,"Greenbush CDP, Wisconsin",16000US5531075,55,31075
14208,"Greendale village, Wisconsin",16000US5531125,55,31125
36990,"Greenfield city, Wisconsin",16000US5531175,55,31175
1022,"Green Lake city, Wisconsin",16000US5531300,55,31300
694,"Greenleaf CDP, Wisconsin",16000US5531375,55,31375
90,"Green Valley CDP, Wisconsin",16000US5531475,55,31475
1059,"Greenwood city, Wisconsin",16000US5531575,55,31575
445,"Gresham village, Wisconsin",16000US5531675,55,31675
283,"Hager City CDP, Wisconsin",16000US5531975,55,31975
7749,"Hales Corners village, Wisconsin",16000US5532075,55,32075
1928,"Hammond village, Wisconsin",16000US5532325,55,32325
286,"Hancock village, Wisconsin",16000US5532450,55,32450
178,"Hanover CDP, Wisconsin",16000US5532550,55,32550
7408,"Harrison village, Wisconsin",16000US5532790,55,32790
14251,"Hartford city, Wisconsin",16000US5533000,55,33000
9161,"Hartland village, Wisconsin",16000US5533100,55,33100
201,"Hatfield CDP, Wisconsin",16000US5533150,55,33150
481,"Hatley village, Wisconsin",16000US5533175,55,33175
333,"Haugen village, Wisconsin",16000US5533225,55,33225
342,"Hawkins village, Wisconsin",16000US5533275,55,33275
1951,"Hayward city, Wisconsin",16000US5533450,55,33450
1173,"Hazel Green village, Wisconsin",16000US5533500,55,33500
172,"Hebron CDP, Wisconsin",16000US5533675,55,33675
239,"Helenville CDP, Wisconsin",16000US5533825,55,33825
62,"Herbster CDP, Wisconsin",16000US5533975,55,33975
805,"Hewitt village, Wisconsin",16000US5534250,55,34250
914,"Highland village, Wisconsin",16000US5534450,55,34450
1048,"Hilbert village, Wisconsin",16000US5534575,55,34575
1412,"Hillsboro city, Wisconsin",16000US5534825,55,34825
999,"Hingham CDP, Wisconsin",16000US5535000,55,35000
525,"Hixton village, Wisconsin",16000US5535075,55,35075
6951,"Hobart village, Wisconsin",16000US5535150,55,35150
190,"Holcombe CDP, Wisconsin",16000US5535225,55,35225
330,"Hollandale village, Wisconsin",16000US5535400,55,35400
9335,"Holmen village, Wisconsin",16000US5535450,55,35450
3658,"Horicon city, Wisconsin",16000US5535750,55,35750
2701,"Hortonville village, Wisconsin",16000US5535850,55,35850
305,"Houlton CDP, Wisconsin",16000US5535900,55,35900
18313,"Howard village, Wisconsin",16000US5535950,55,35950
3212,"Howards Grove village, Wisconsin",16000US5536025,55,36025
13023,"Hudson city, Wisconsin",16000US5536250,55,36250
198,"Humbird CDP, Wisconsin",16000US5536400,55,36400
1570,"Hurley city, Wisconsin",16000US5536525,55,36525
1149,"Hustisford village, Wisconsin",16000US5536625,55,36625
184,"Hustler village, Wisconsin",16000US5536675,55,36675
1557,"Independence city, Wisconsin",16000US5536800,55,36800
87,"Ingram village, Wisconsin",16000US5536925,55,36925
1336,"Iola village, Wisconsin",16000US5537025,55,37025
209,"Iron Belt CDP, Wisconsin",16000US5537125,55,37125
927,"Iron Ridge village, Wisconsin",16000US5537150,55,37150
799,"Iron River CDP, Wisconsin",16000US5537175,55,37175
280,"Ironton village, Wisconsin",16000US5537225,55,37225
1690,"Ixonia CDP, Wisconsin",16000US5537575,55,37575
6773,"Jackson village, Wisconsin",16000US5537675,55,37675
63674,"Janesville city, Wisconsin",16000US5537825,55,37825
7968,"Jefferson city, Wisconsin",16000US5537900,55,37900
157,"Jim Falls CDP, Wisconsin",16000US5538225,55,38225
2813,"Johnson Creek village, Wisconsin",16000US5538350,55,38350
335,"Juda CDP, Wisconsin",16000US5538600,55,38600
47,"Jump River CDP, Wisconsin",16000US5538625,55,38625
457,"Junction City village, Wisconsin",16000US5538650,55,38650
2750,"Juneau city, Wisconsin",16000US5538675,55,38675
15649,"Kaukauna city, Wisconsin",16000US5538800,55,38800
168,"Kekoskee village, Wisconsin",16000US5538900,55,38900
455,"Kellnersville village, Wisconsin",16000US5539000,55,39000
476,"Kendall village, Wisconsin",16000US5539150,55,39150
134,"Kennan village, Wisconsin",16000US5539175,55,39175
99709,"Kenosha city, Wisconsin",16000US5539225,55,39225
1284,"Keshena CDP, Wisconsin",16000US5539250,55,39250
4030,"Kewaskum village, Wisconsin",16000US5539300,55,39300
2925,"Kewaunee city, Wisconsin",16000US5539350,55,39350
3757,"Kiel city, Wisconsin",16000US5539525,55,39525
428,"Kieler CDP, Wisconsin",16000US5539550,55,39550
6590,"Kimberly village, Wisconsin",16000US5539650,55,39650
1626,"King CDP, Wisconsin",16000US5539700,55,39700
318,"Kingston village, Wisconsin",16000US5539750,55,39750
458,"Knapp village, Wisconsin",16000US5539975,55,39975
130,"Knowlton CDP, Wisconsin",16000US5540125,55,40125
2315,"Kohler village, Wisconsin",16000US5540275,55,40275
363,"Krakow CDP, Wisconsin",16000US5540450,55,40450
7330,"Kronenwetter village, Wisconsin",16000US5540550,55,40550
1835,"Lac du Flambeau CDP, Wisconsin",16000US5540675,55,40675
277,"Lac La Belle village, Wisconsin",16000US5540750,55,40750
51864,"La Crosse city, Wisconsin",16000US5540775,55,40775
3327,"Ladysmith city, Wisconsin",16000US5540850,55,40850
668,"La Farge village, Wisconsin",16000US5540875,55,40875
691,"Lake Arrowhead CDP, Wisconsin",16000US5541160,55,41160
1002,"Lake Camelot CDP, Wisconsin",16000US5541210,55,41210
2936,"Lake Delton village, Wisconsin",16000US5541300,55,41300
7693,"Lake Geneva city, Wisconsin",16000US5541450,55,41450
6550,"Lake Hallie village, Wisconsin",16000US5541525,55,41525
512,"Lake Ivanhoe CDP, Wisconsin",16000US5541560,55,41560
1235,"Lake Koshkonong CDP, Wisconsin",16000US5541583,55,41583
286,"Lake Lorraine CDP, Wisconsin",16000US5541645,55,41645
5768,"Lake Mills city, Wisconsin",16000US5541675,55,41675
1268,"Lake Nebagamon village, Wisconsin",16000US5541725,55,41725
1727,"Lake Ripley CDP, Wisconsin",16000US5541765,55,41765
343,"Lake Sherwood CDP, Wisconsin",16000US5541772,55,41772
187,"Lake Tomahawk CDP, Wisconsin",16000US5541875,55,41875
2611,"Lake Wazeecha CDP, Wisconsin",16000US5541975,55,41975
4369,"Lake Wisconsin CDP, Wisconsin",16000US5542012,55,42012
3017,"Lake Wissota CDP, Wisconsin",16000US5542025,55,42025
285,"Lakewood CDP, Wisconsin",16000US5542050,55,42050
3830,"Lancaster city, Wisconsin",16000US5542250,55,42250
1139,"Lannon village, Wisconsin",16000US5542450,55,42450
466,"Laona CDP, Wisconsin",16000US5542475,55,42475
1100,"Lauderdale Lakes CDP, Wisconsin",16000US5542805,55,42805
391,"La Valle village, Wisconsin",16000US5542825,55,42825
340,"Lebanon CDP, Wisconsin",16000US5543025,55,43025
1492,"Legend Lake CDP, Wisconsin",16000US5543207,55,43207
488,"Lena village, Wisconsin",16000US5543325,55,43325
67,"Leopolis CDP, Wisconsin",16000US5543575,55,43575
99,"Lewis CDP, Wisconsin",16000US5543725,55,43725
525,"Lily Lake CDP, Wisconsin",16000US5544033,55,44033
204,"Lime Ridge village, Wisconsin",16000US5544225,55,44225
541,"Linden village, Wisconsin",16000US5544625,55,44625
10520,"Little Chute village, Wisconsin",16000US5544950,55,44950
1301,"Little Round Lake CDP, Wisconsin",16000US5545220,55,45220
169,"Little Sturgeon CDP, Wisconsin",16000US5545225,55,45225
645,"Livingston village, Wisconsin",16000US5545325,55,45325
3050,"Lodi city, Wisconsin",16000US5545350,55,45350
262,"Loganville village, Wisconsin",16000US5545400,55,45400
398,"Lohrville village, Wisconsin",16000US5545425,55,45425
2340,"Lomira village, Wisconsin",16000US5545475,55,45475
868,"Lone Rock village, Wisconsin",16000US5545575,55,45575
23,"Long Lake CDP, Wisconsin",16000US5545600,55,45600
322,"Lowell village, Wisconsin",16000US5545950,55,45950
1239,"Loyal city, Wisconsin",16000US5546075,55,46075
91,"Lublin village, Wisconsin",16000US5546150,55,46150
1031,"Luck village, Wisconsin",16000US5546200,55,46200
2557,"Luxemburg village, Wisconsin",16000US5546400,55,46400
659,"Lyndon Station village, Wisconsin",16000US5546600,55,46600
161,"Lynxville village, Wisconsin",16000US5546675,55,46675
8009,"McFarland village, Wisconsin",16000US5546850,55,46850
239848,"Madison city, Wisconsin",16000US5548000,55,48000
94,"Maiden Rock village, Wisconsin",16000US5548175,55,48175
1273,"Manawa city, Wisconsin",16000US5548350,55,48350
33443,"Manitowoc city, Wisconsin",16000US5548500,55,48500
1445,"Maple Bluff village, Wisconsin",16000US5548750,55,48750
1472,"Marathon City village, Wisconsin",16000US5549100,55,49100
139,"Marengo CDP, Wisconsin",16000US5549175,55,49175
346,"Maribel village, Wisconsin",16000US5549250,55,49250
10890,"Marinette city, Wisconsin",16000US5549300,55,49300
1171,"Marion city, Wisconsin",16000US5549400,55,49400
1510,"Markesan city, Wisconsin",16000US5549450,55,49450
114,"Marquette village, Wisconsin",16000US5549500,55,49500
3912,"Marshall village, Wisconsin",16000US5549575,55,49575
18514,"Marshfield city, Wisconsin",16000US5549675,55,49675
84,"Mason village, Wisconsin",16000US5549900,55,49900
467,"Mattoon village, Wisconsin",16000US5550000,55,50000
4446,"Mauston city, Wisconsin",16000US5550025,55,50025
5086,"Mayville city, Wisconsin",16000US5550200,55,50200
1585,"Mazomanie village, Wisconsin",16000US5550225,55,50225
4349,"Medford city, Wisconsin",16000US5550425,55,50425
774,"Mellen city, Wisconsin",16000US5550700,55,50700
549,"Melrose village, Wisconsin",16000US5550750,55,50750
80,"Melvina village, Wisconsin",16000US5550800,55,50800
17535,"Menasha city, Wisconsin",16000US5550825,55,50825
35828,"Menomonee Falls village, Wisconsin",16000US5551000,55,51000
16219,"Menomonie city, Wisconsin",16000US5551025,55,51025
23300,"Mequon city, Wisconsin",16000US5551150,55,51150
585,"Mercer CDP, Wisconsin",16000US5551175,55,51175
9491,"Merrill city, Wisconsin",16000US5551250,55,51250
650,"Merrillan village, Wisconsin",16000US5551300,55,51300
448,"Merrimac village, Wisconsin",16000US5551325,55,51325
3463,"Merton village, Wisconsin",16000US5551375,55,51375
18185,"Middleton city, Wisconsin",16000US5551575,55,51575
262,"Middle Village CDP, Wisconsin",16000US5551617,55,51617
245,"Milladore village, Wisconsin",16000US5551875,55,51875
143,"Millston CDP, Wisconsin",16000US5552025,55,52025
1062,"Milltown village, Wisconsin",16000US5552075,55,52075
5562,"Milton city, Wisconsin",16000US5552200,55,52200
598078,"Milwaukee city, Wisconsin",16000US5553000,55,53000
2659,"Mineral Point city, Wisconsin",16000US5553100,55,53100
350,"Minocqua CDP, Wisconsin",16000US5553200,55,53200
394,"Minong village, Wisconsin",16000US5553250,55,53250
1349,"Mishicot village, Wisconsin",16000US5553325,55,53325
598,"Mole Lake CDP, Wisconsin",16000US5553500,55,53500
2723,"Mondovi city, Wisconsin",16000US5553600,55,53600
7711,"Monona city, Wisconsin",16000US5553675,55,53675
10807,"Monroe city, Wisconsin",16000US5553750,55,53750
1494,"Montello city, Wisconsin",16000US5553875,55,53875
710,"Montfort village, Wisconsin",16000US5553950,55,53950
1270,"Monticello village, Wisconsin",16000US5554000,55,54000
760,"Montreal city, Wisconsin",16000US5554075,55,54075
4008,"Mosinee city, Wisconsin",16000US5554500,55,54500
310,"Mountain CDP, Wisconsin",16000US5554625,55,54625
637,"Mount Calvary village, Wisconsin",16000US5554650,55,54650
166,"Mount Hope village, Wisconsin",16000US5554675,55,54675
7286,"Mount Horeb village, Wisconsin",16000US5554725,55,54725
26220,"Mount Pleasant village, Wisconsin",16000US5554875,55,54875
244,"Mount Sterling village, Wisconsin",16000US5554900,55,54900
7426,"Mukwonago village, Wisconsin",16000US5555050,55,55050
1387,"Muscoda village, Wisconsin",16000US5555200,55,55200
24387,"Muskego city, Wisconsin",16000US5555275,55,55275
1524,"Nashotah village, Wisconsin",16000US5555550,55,55550
147,"Navarino CDP, Wisconsin",16000US5555650,55,55650
1011,"Necedah village, Wisconsin",16000US5555700,55,55700
25697,"Neenah city, Wisconsin",16000US5555750,55,55750
2287,"Neillsville city, Wisconsin",16000US5555800,55,55800
2361,"Nekoosa city, Wisconsin",16000US5555875,55,55875
308,"Nelson village, Wisconsin",16000US5555950,55,55950
117,"Nelsonville village, Wisconsin",16000US5556000,55,56000
603,"Neopit CDP, Wisconsin",16000US5556050,55,56050
600,"Neosho village, Wisconsin",16000US5556075,55,56075
406,"Neshkoro village, Wisconsin",16000US5556125,55,56125
148,"Newald CDP, Wisconsin",16000US5556250,55,56250
540,"New Auburn village, Wisconsin",16000US5556350,55,56350
39712,"New Berlin city, Wisconsin",16000US5556375,55,56375
1130,"Newburg village, Wisconsin",16000US5556450,55,56450
2177,"New Glarus village, Wisconsin",16000US5556700,55,56700
3223,"New Holstein city, Wisconsin",16000US5556800,55,56800
2545,"New Lisbon city, Wisconsin",16000US5556900,55,56900
7091,"New London city, Wisconsin",16000US5556925,55,56925
445,"New Odanah CDP, Wisconsin",16000US5557008,55,57008
278,"New Post CDP, Wisconsin",16000US5557050,55,57050
8501,"New Richmond city, Wisconsin",16000US5557100,55,57100
1633,"Niagara city, Wisconsin",16000US5557325,55,57325
189,"Nichols village, Wisconsin",16000US5557375,55,57375
253,"North Bay village, Wisconsin",16000US5557700,55,57700
5000,"North Fond du Lac village, Wisconsin",16000US5558000,55,58000
670,"North Freedom village, Wisconsin",16000US5558025,55,58025
3776,"North Hudson village, Wisconsin",16000US5558050,55,58050
466,"Northport CDP, Wisconsin",16000US5558375,55,58375
2284,"North Prairie village, Wisconsin",16000US5558400,55,58400
632,"Norwalk village, Wisconsin",16000US5558575,55,58575
34823,"Oak Creek city, Wisconsin",16000US5558800,55,58800
257,"Oakdale village, Wisconsin",16000US5558850,55,58850
1080,"Oakfield village, Wisconsin",16000US5558900,55,58900
15990,"Oconomowoc city, Wisconsin",16000US5559250,55,59250
547,"Oconomowoc Lake village, Wisconsin",16000US5559300,55,59300
4510,"Oconto city, Wisconsin",16000US5559350,55,59350
2859,"Oconto Falls city, Wisconsin",16000US5559400,55,59400
9,"Odanah CDP, Wisconsin",16000US5559450,55,59450
226,"Ogdensburg village, Wisconsin",16000US5559475,55,59475
211,"Ogema CDP, Wisconsin",16000US5559500,55,59500
4581,"Okauchee Lake CDP, Wisconsin",16000US5559650,55,59650
295,"Oliver village, Wisconsin",16000US5559800,55,59800
3541,"Omro city, Wisconsin",16000US5559875,55,59875
18148,"Onalaska city, Wisconsin",16000US5559925,55,59925
517,"Ontario village, Wisconsin",16000US5560075,55,60075
2905,"Oostburg village, Wisconsin",16000US5560100,55,60100
9629,"Oregon village, Wisconsin",16000US5560200,55,60200
1437,"Orfordville village, Wisconsin",16000US5560250,55,60250
2522,"Osceola village, Wisconsin",16000US5560450,55,60450
66430,"Oshkosh city, Wisconsin",16000US5560500,55,60500
1690,"Osseo city, Wisconsin",16000US5560575,55,60575
1044,"Owen city, Wisconsin",16000US5560825,55,60825
634,"Oxford village, Wisconsin",16000US5560875,55,60875
281,"Packwaukee CDP, Wisconsin",16000US5560950,55,60950
2999,"Paddock Lake village, Wisconsin",16000US5560975,55,60975
1668,"Palmyra village, Wisconsin",16000US5561025,55,61025
2156,"Pardeeville village, Wisconsin",16000US5561100,55,61100
2256,"Park Falls city, Wisconsin",16000US5561200,55,61200
563,"Park Ridge village, Wisconsin",16000US5561325,55,61325
137,"Patch Grove village, Wisconsin",16000US5561425,55,61425
189,"Pella CDP, Wisconsin",16000US5561675,55,61675
202,"Pembine CDP, Wisconsin",16000US5561750,55,61750
120,"Pence CDP, Wisconsin",16000US5561800,55,61800
796,"Pepin village, Wisconsin",16000US5561925,55,61925
3481,"Peshtigo city, Wisconsin",16000US5562175,55,62175
13599,"Pewaukee city, Wisconsin",16000US5562240,55,62240
8233,"Pewaukee village, Wisconsin",16000US5562250,55,62250
1505,"Phillips city, Wisconsin",16000US5562450,55,62450
381,"Pigeon Falls village, Wisconsin",16000US5562675,55,62675
97,"Pine River CDP, Wisconsin",16000US5562975,55,62975
872,"Pittsville city, Wisconsin",16000US5563100,55,63100
804,"Plain village, Wisconsin",16000US5563125,55,63125
981,"Plainfield village, Wisconsin",16000US5563150,55,63150
11480,"Platteville city, Wisconsin",16000US5563250,55,63250
20015,"Pleasant Prairie village, Wisconsin",16000US5563300,55,63300
12195,"Plover village, Wisconsin",16000US5563525,55,63525
618,"Plum City village, Wisconsin",16000US5563600,55,63600
8408,"Plymouth city, Wisconsin",16000US5563700,55,63700
562,"Polonia CDP, Wisconsin",16000US5563925,55,63925
602,"Poplar village, Wisconsin",16000US5563975,55,63975
10227,"Portage city, Wisconsin",16000US5564100,55,64100
1804,"Port Edwards village, Wisconsin",16000US5564175,55,64175
11401,"Port Washington city, Wisconsin",16000US5564450,55,64450
136,"Port Wing CDP, Wisconsin",16000US5564500,55,64500
405,"Post Lake CDP, Wisconsin",16000US5564550,55,64550
687,"Potosi village, Wisconsin",16000US5564625,55,64625
251,"Potter village, Wisconsin",16000US5564675,55,64675
1109,"Potter Lake CDP, Wisconsin",16000US5564700,55,64700
484,"Pound village, Wisconsin",16000US5564750,55,64750
1092,"Powers Lake CDP, Wisconsin",16000US5564825,55,64825
2516,"Poynette village, Wisconsin",16000US5564900,55,64900
377,"Poy Sippi CDP, Wisconsin",16000US5564950,55,64950
5829,"Prairie du Chien city, Wisconsin",16000US5565050,55,65050
4137,"Prairie du Sac village, Wisconsin",16000US5565100,55,65100
476,"Prairie Farm village, Wisconsin",16000US5565150,55,65150
566,"Prentice village, Wisconsin",16000US5565325,55,65325
4222,"Prescott city, Wisconsin",16000US5565375,55,65375
1187,"Princeton city, Wisconsin",16000US5565600,55,65600
3507,"Pulaski village, Wisconsin",16000US5565675,55,65675
123,"Pulcifer CDP, Wisconsin",16000US5565725,55,65725
